text_a,text_b,label,faq_id,candidate_faq_id,split,pair_type
how does u of t mississauga evaluate courses for equivalency? Thanks.,When should I register for courses at U of T Mississauga?,0,382,394,train,hard
how does u t mississauga evaluate courses for equivalency? Thanks.,How does U of T Mississauga assess courses for equivalency?,1,382,382,train,positive
how does u t mississauga evaluate courses for equivalency? Thanks.,what kind of research is done in Master of Applied Science (MASc) at UOFT?,0,382,221,train,random
how does u t mississauga evaluate courses for equivalency? Thanks.,When should I register for courses at U of T Mississauga?,0,382,394,train,hard
Could you tell me how u of t mississauga evaluate courses for equivalency?,How does U of T Mississauga assess courses for equivalency?,1,382,382,dev,positive
Could you tell me how u of t mississauga evaluate courses for equivalency?,"what subjects will I study in Health Policy, Management and Evaluation at UOFT?",0,382,214,dev,random
Could you tell me how u of t mississauga evaluate courses for equivalency?,When should I register for courses at U of T Mississauga?,0,382,394,dev,hard
Help needed: can i appeal a transfer credit decision?,Can I appeal a transfer credit decision?,1,383,383,train,positive
Help needed: can i appeal a transfer credit decision?,can you explain the structure of Immunology at UOFT?,0,383,23,train,random
Help needed: can i appeal a transfer credit decision?,"My degree includes transfer credit/exchange study, is a transcript for that needed?",0,383,257,train,hard
Quick question: can i appeal transfer credit decision?,Can I appeal a transfer credit decision?,1,383,383,train,positive
Quick question: can i appeal transfer credit decision?,what can I do with a degree in Chemistry from UOFT?,0,383,239,train,random
Quick question: can i appeal transfer credit decision?,Can I forfeit awarded transfer credit?,0,383,393,train,hard
Quick question: can i appeal a transfer credit decision?,Can I appeal a transfer credit decision?,1,383,383,dev,positive
Quick question: can i appeal a transfer credit decision?,"I want to apply to several programs, can I?",0,383,249,dev,random
Quick question: can i appeal a transfer credit decision?,Can I forfeit awarded transfer credit?,0,383,393,dev,hard
Quick question: is there a deadline submit my transfer credit application documentation?,Is there a deadline to submit my transfer credit application and documentation?,1,384,384,train,positive
Quick question: is there a deadline submit my transfer credit application documentation?,Do I need to take the GRE exam?,0,384,437,train,random
Quick question: is there a deadline submit my transfer credit application documentation?,What is the deadline to request changes to my transfer credit assessment?,0,384,386,train,hard
Quick question: is a deadline to submit my transfer credit application and documentation?,Is there a deadline to submit my transfer credit application and documentation?,1,384,384,train,positive
Quick question: is a deadline to submit my transfer credit application and documentation?,what are the career prospects for Master of Forest Conservation graduates from UOFT?,0,384,26,train,random
Quick question: is a deadline to submit my transfer credit application and documentation?,What is the deadline to request changes to my transfer credit assessment?,0,384,386,train,hard
Quick question: is deadline to submit my transfer credit application and documentation?,Is there a deadline to submit my transfer credit application and documentation?,1,384,384,dev,positive
Quick question: is deadline to submit my transfer credit application and documentation?,can you explain the structure of Physics at UOFT?,0,384,116,dev,random
Quick question: is deadline to submit my transfer credit application and documentation?,What is the deadline to request changes to my transfer credit assessment?,0,384,386,dev,hard
how i submit my final confirmed copy or other mandatory papers? Thanks.,"How can I submit my final, official transcript (or other required documents)?",1,385,385,train,positive
